"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CSRNP1",701.740365212996,0.367234771539252,0.172844870531916,2.12464952190433,0.0336158683721113,0.0697483691913213
"ANKRD9",131.732519833158,-0.434484583189132,0.204519309369405,-2.12441839613473,0.0336351730685134,0.0697801969624858
"GCA",525.218575438523,0.30126401194847,0.141839474993307,2.12397861711408,0.0336719316387741,0.0698482231153683
"TRIM74",26.4102098125939,-0.780363806150577,0.367561358666925,-2.12308445311228,0.0337467755588532,0.0699952272316155
"NOL6",976.487240424556,-0.205955876922897,0.097025127274288,-2.12270658857952,0.0337784465679997,0.0700444068752476
"ZMYM4",2360.7268665272,-0.177909712022243,0.0838121369463492,-2.12272015133236,0.0337773093557235,0.0700444068752476
"AGXT2",3.05048626012666,-1.42474073586056,0.671329858205143,-2.12226630239525,0.0338153815548255,0.0701044763792406
"SLC37A4",157.518227735758,0.239846790352869,0.113013792463423,2.12227892830421,0.0338143219043752,0.0701044763792406
"CALML6",4.48973267842178,0.956374494366651,0.450838976936684,2.12132167645515,0.0338947414331153,0.0702607249094696
"PPT2",280.07569351336,0.349809570918423,0.164920719413317,2.12107715854517,0.0339153097881095,0.0702950814934564
"FAM149A",59.5683016697325,0.5108936782042,0.240885653909201,2.12089707258688,0.0339304650798814,0.0703182118394763
"MSX2",18.4765924034556,-0.851781783293598,0.401638854377233,-2.12076539411094,0.0339415502617828,0.0703329027501607
"LIPM",0.973947115512801,-1.8074569092601,0.852452128804521,-2.12030312106191,0.0339804906372228,0.0704053043000335
"LMNA",6576.84619011979,-0.400709635448223,0.189009090478451,-2.12005483140456,0.0340014215102743,0.0704253550730618
"RNU11",365.363971390609,-0.612463881779588,0.288889913233455,-2.12005976575807,0.034001005435864,0.0704253550730618
"SLC4A4",62.8959360329463,0.647840258481283,0.30557840867443,2.12004591977409,0.034002172967544,0.0704253550730618
"C6orf163",47.2142308849564,0.467125578151969,0.220361777551189,2.11981217134381,0.0340218884557251,0.0704578977326791
"PPM1B",1584.394619473,0.140559994329346,0.0663209489355009,2.11939057847385,0.0340574723726565,0.0705232917150703
"COX18",419.113569756509,0.200284626517585,0.0945317746783557,2.11870164501887,0.0341156892434469,0.0706355311759321
"MRPS35",1005.04209302945,-0.218213012412134,0.1030253199878,-2.11805226557874,0.0341706415384693,0.0707409858176121
"LMF1",148.336776800393,0.37037526681699,0.174897635337909,2.11766880725066,0.0342031263614695,0.0707999083551519
"KATNAL1",597.963053917101,-0.282252058575908,0.1332911533534,-2.11756032921077,0.0342123209092373,0.0708106122170606
"ARHGEF15",79.2018474425256,0.433327347559756,0.204644395765313,2.1174650101667,0.03422040185018,0.0708190089559405
"HADHA",3543.92005222531,0.168723366696841,0.0796943821587169,2.11712999243557,0.0342488168670465,0.0708694800756203
"DNAJC16",1104.93758674231,-0.135628531819994,0.0640678149458094,-2.11695266858582,0.0342638650067339,0.07089228312409
"MAGEA3",3.53813985976614,-1.41364233374363,0.667905470539083,-2.11653055125098,0.034299709662062,0.0709581039546995
"MAP3K4",1847.15952022235,0.203476529761055,0.0961459555623361,2.11632958007403,0.0343167866537354,0.0709850879547589
"TCP10L",12.6588771877039,-0.576314472276734,0.272327850529171,-2.11625241838789,0.0343233451929131,0.0709903105006556
"LLPH",460.492948393304,-0.209338358957072,0.0989267673031618,-2.11609420446897,0.0343367963071227,0.071009785923508
"PLXDC1",549.753897832331,0.371698812398964,0.175664264791704,2.11596144975594,0.0343480863923828,0.0710164441282361
"USP32",2084.67092036989,-0.177313580473754,0.0837980246419329,-2.11596372625025,0.0343478927618708,0.0710164441282361
"ANKRD6",372.99136278225,-0.332583479070269,0.15718468001175,-2.11587719010152,0.0343552538751842,0.0710229194114139
"SCFD2",512.60636574768,0.178997250105989,0.0846020243875546,2.11575611105968,0.0343655556085675,0.0710358718763425
"MT1DP",0.598665193857504,-1.89465650524533,0.895626689325034,-2.11545337787242,0.0343913245202218,0.071080789222711
"LILRA5",25.1224884419495,-0.648966492275977,0.306821225032107,-2.1151290697313,0.0344189482257078,0.0711295291010136
"SS18L2",275.636304127237,0.354431878549322,0.167600850543081,2.11473794673982,0.0344522882586066,0.0711900693980531
"PRR22",24.2119410181064,0.432360555103192,0.204482542111688,2.11441304787299,0.0344800042028111,0.0712389755770453
"ZDHHC11",94.6223115485866,0.725682277961149,0.343264846925832,2.11405940474279,0.0345101938649652,0.0712929806115181
"ZFY",902.116097293792,-1.33097792757586,0.629693661421703,-2.11369116305033,0.0345416537676579,0.0713495967907291
"MED10",293.361116248086,-0.210102445163423,0.0994049804217907,-2.11360079014075,0.0345493783174447,0.0713571774449841
"HEATR4",15.4021868799751,-0.625202877426917,0.295893873361162,-2.1129294443478,0.0346068072557829,0.0714674021232719
"HCN4",12.9089428226836,-1.07540663132343,0.509011122755894,-2.11273699777119,0.0346232847445754,0.0714930409738099
"CDYL2",170.589771617151,0.354091618994916,0.167622369164819,2.1124365486491,0.0346490229286783,0.0715294022899483
"PPP2R2C",456.363345970402,0.898531015550571,0.42535076812424,2.11244714453677,0.0346481149466201,0.0715294022899483
"OR2L8",3.46974981057067,1.43902808395701,0.681276467889088,2.11225273700675,0.0346647773375998,0.0715535322970232
"TATDN2",1327.90546369674,0.218968843406072,0.103671406445324,2.11214307699738,0.0346741791587069,0.0715645454455356
"NIPAL3",1273.91281438575,0.150055868002377,0.0710482229840708,2.11202844631343,0.0346840094742498,0.071576440283457
"CNNM2",167.540965749752,-0.287101027353004,0.13595147851916,-2.11179040110653,0.0347044309800028,0.0716101865185918
"CILP",204.346327625185,0.880856458438733,0.417239901138501,2.11115105730584,0.0347593300673818,0.0717150585997483
"CSNK2A1",1332.81202228786,-0.183626677007943,0.0869926105923792,-2.11083074479005,0.0347868624951361,0.0717634501291642
"NME5",2.86581609943897,0.941117215051005,0.446083474088375,2.10973342371468,0.0348813238384588,0.0719498849312045
"GPR35",38.9026717986162,0.429725303409687,0.2037076819626,2.10951938223215,0.0348997748042163,0.0719795074158446
"SLC10A3",356.623203057893,-0.254620071857996,0.120715253965331,-2.1092617833627,0.0349219915861651,0.0720168889061308
"CHD6",3753.19502256843,-0.282563915180335,0.13397167450305,-2.10913177153655,0.0349332091252542,0.0720315814171468
"ENO3",48.4543380300362,0.549655960903652,0.260622160906475,2.10901467086254,0.0349433153116382,0.072043979167001
"ACTG2",68.362842973668,-0.898826073816253,0.426228429028466,-2.10878958934066,0.0349627476229761,0.072075599791116
"MRAS",270.712747662995,-0.404789349222495,0.192005750264542,-2.1082147209903,0.0350124205016943,0.0721695465459497
"STRC",28.5865492034922,-0.682837349187006,0.323911598280502,-2.1080978662446,0.03502252498123,0.0721819202652144
"PIK3C2G",80.6238528813566,-1.14009461618488,0.540904906414559,-2.10775425155987,0.035052251913831,0.0722347285048608
"PLBD1",1237.63740359878,0.409777328621362,0.194423990383907,2.10764796984272,0.0350614509612798,0.0722452260235995
"DDX43",40.8414680917132,-0.982012509149604,0.465945941210495,-2.10756747145045,0.0350684197450083,0.0722511260937018
"ZDHHC17",1202.13274678101,0.205307713830004,0.0974196614623795,2.10745665452027,0.0350780151531302,0.0722624357579232
"SNX5",1836.48565094272,0.192442874201192,0.0913229457004175,2.107278436161,0.0350934514118179,0.0722857738057798
"CDC37",2311.62453821134,0.198030510550019,0.0940145310291994,2.10638194311169,0.035171188508515,0.0724374191411768
"CDK13",2776.70106975171,0.121800422939777,0.05782787458155,2.10625799099725,0.0351819482557671,0.072451100790223
"UCK1",451.271135587681,-0.226488928171989,0.107559532140869,-2.10570763617083,0.0352297561173535,0.072541064456453
"RANGAP1",1811.26073537952,-0.267960739357896,0.1272590417173,-2.10563222653491,0.0352363110692748,0.0725460737608993
"SPOCK2",2547.79197439029,0.712159416937824,0.338270280974369,2.10529702723658,0.0352654607305071,0.0725975954376178
"SLC25A34",30.4714535181979,0.541720791294904,0.257328174067003,2.10517481522972,0.0352760936713088,0.0726109909381711
"CDK7",501.347069977742,0.250209557224859,0.118864982327508,2.10498964729122,0.0352922092470395,0.0726356672364224
"RGL2",1049.94634193056,0.304648068316877,0.144738008595572,2.10482423568592,0.0353066106982541,0.0726568102991784
"MRC2",1300.0795025701,-0.472477058183478,0.22447916833425,-2.10477017395199,0.0353113186343961,0.0726580026478121
"SLBP",1460.02341181226,-0.260944935881185,0.124015428365767,-2.10413284314565,0.0353668606331827,0.0727637807205262
"COX6C",1751.84098560752,-0.263706174187713,0.125343992947239,-2.10385969033805,0.0353906881215145,0.0728042922560531
"PDPR",1303.7564627488,-0.289809217673725,0.137767810829781,-2.10360617569658,0.0354128148012542,0.0728412958961281
"MIER1",2560.65454782758,-0.172397764788412,0.08196563790071,-2.10329315068893,0.0354401518123695,0.0728855568563869
"NOXO1",33.1166188994741,-0.874121734763391,0.415602293077393,-2.10326494661716,0.0354426158064071,0.0728855568563869
"LYRM2",970.822692926472,-0.173162670251319,0.0823429499253983,-2.10294470149785,0.0354706036542932,0.0729345897548668
"ACD",196.755504618994,0.260926500271289,0.124097810167002,2.10258746645209,0.0355018464877404,0.0729903033104841
"MAP3K7",1393.8973345508,-0.172038809944664,0.0818365367046988,-2.10222495809486,0.035533574509381,0.0730470012604365
"DDX10",692.555183704642,0.2226778789893,0.105932502658591,2.10207323909798,0.0355468606753265,0.073065779143316
"RAN",4217.47171513879,-0.208037048268032,0.0989735850676497,-2.10194516168972,0.0355580798253707,0.0730803044314725
"TTTY10",15.3392822855704,-1.12990214847228,0.53790347113585,-2.10056675426606,0.0356790150039917,0.0733202925099545
"ADD3",5181.27263518982,0.292368749441803,0.13922768166179,2.09993261363083,0.035734769334746,0.0734262936978628
"DBNDD1",145.859862282462,0.518762288294868,0.247045006932795,2.09986955306483,0.0357403177480601,0.0734291211823616
"PACS1",1138.37808717371,0.229646907985531,0.109383722753951,2.09946143908542,0.0357762436152299,0.0734919148986355
"RBMS1",1741.07209542719,-0.214720360868951,0.102275673559668,-2.09942749234188,0.0357792333002733,0.0734919148986355
"RAB11B",371.554841407354,-0.292473500167544,0.13934563795188,-2.09890675062641,0.0358251216632527,0.0735775838664471
"C10orf111",9.55864071506527,-0.530576819148364,0.252800219776464,-2.09879888402598,0.0358346332656371,0.0735777879562518
"DLK1",4.67045063035896,1.65672716686899,0.789410205261343,2.09868982669221,0.0358442520554366,0.0735777879562518
"PRR23A",7.52089853552701,-1.44708478019185,0.689516805204676,-2.09869399740343,0.0358438841607813,0.0735777879562518
"RBM23",1328.175679186,0.160020549807262,0.0762454430529167,2.09875558984165,0.035838451522567,0.0735777879562518
"SNORD88C",5.40764767379156,-0.97889930856087,0.466438251023698,-2.09866859420827,0.0358461250035174,0.0735777879562518
"TNRC18",1706.50693068468,-0.329013206138462,0.156805566906597,-2.09822401480454,0.0358853611687523,0.0736497342517634
"KRT6B",4748.34996247456,-0.873317038860249,0.416264630780123,-2.09798521008994,0.0359064518922102,0.0736844271048282
"STXBP1",222.711181461445,-0.388535549056762,0.185204105130898,-2.09787762955985,0.0359159566283187,0.0736953387783352
"S100A8",51532.6796411255,0.796878931400846,0.380103131757876,2.09648083591285,0.0360395581916569,0.0739403339490523
"FNDC7",3.4673734908609,-0.985438705162986,0.470216615510864,-2.09571221572501,0.0361077275621962,0.0740715581497949
"PUS3",237.622730658452,0.218328141921951,0.104186492949239,2.09555131132327,0.0361220121733888,0.0740922252027354
"CARD17",3.91453833288169,-1.01559685405839,0.484907323538853,-2.09441434426389,0.0362230860627627,0.0742908858662814
"ZMYM2",4384.36056149771,-0.196092457158058,0.093653127502886,-2.09381643076485,0.036276335922084,0.0743914280928404
"CCNB1IP1",564.187411851089,-0.243705838787577,0.11640859144347,-2.09353824975989,0.0363011333083344,0.0744336065587064
"NBPF4",4.02013628854785,-1.16285552680149,0.555907234632858,-2.09181578212322,0.0364549980218588,0.0747330559121038
"ZEB2",2636.61231958586,0.372631904227242,0.178138648368318,2.0918083057237,0.0364556670836645,0.0747330559121038
"KY",33.9329050963443,-0.65100660698521,0.311268801934973,-2.09146115170647,0.0364867453666907,0.0747880540074994
"CHCHD3",729.292959035586,-0.203799333187102,0.0974467004265822,-2.0913928567612,0.0364928619945855,0.0747890476636038
"OBSCN",1009.44619653096,0.632944976917064,0.302647426240179,2.09136084446581,0.0364957293786596,0.0747890476636038
"SCARF1",161.990549917937,0.316372510092952,0.151285425073485,2.09122927697283,0.0365075160707824,0.074804491248073
"GLB1L2",87.0144586573462,-0.681811813750417,0.326224088541254,-2.09001063287267,0.0366168445678203,0.0750110403386183
"STK32B",37.9177450341202,0.505720984789891,0.241968566157326,2.09002761317796,0.0366153192956899,0.0750110403386183
"KTN1",7318.15052613032,-0.222158623682902,0.106313873319298,-2.08964847904357,0.0366493882724276,0.0750602332371062
"TAF1B",541.36639728533,-0.203602654632544,0.0974317346356152,-2.0896954713369,0.0366451640813471,0.0750602332371062
"PPP4R1L",158.652689507295,-0.302013253315929,0.144544937805032,-2.08940733520046,0.0366710714955386,0.0750959026355578
"PCP4",2.90262844002193,0.966183617551802,0.462449050443894,2.08927581670756,0.0366829020081844,0.0751113894638788
"C22orf31",5.28247828495703,-0.701602249369865,0.335851323988187,-2.08902630199112,0.0367053555974334,0.0751398805582447
"CACNG6",9.06593801658811,1.193291570979,0.571212445406641,2.08905037096926,0.0367031891431528,0.0751398805582447
"HTR1A",0.962381645719305,-1.94627101223402,0.931905300124745,-2.08848582787703,0.0367540324924389,0.0752307766729974
"BBS1",300.896291717784,-0.2343099811273,0.112203582455202,-2.088257576097,0.036774606114851,0.0752641345523041
"ADCK1",97.8578643112947,0.309746183988865,0.148352652555185,2.08790458851852,0.0368064421945862,0.075299561172806
"CEBPE",4.32156285961752,1.20334650257478,0.576362718714636,2.08782848630182,0.0368133089568056,0.075299561172806
"PKD1L2",13.6090552557833,-0.99760768194286,0.477818744105697,-2.08783706007603,0.0368125352839508,0.075299561172806
"PSORS1C2",8.72587285902664,-0.898426308955651,0.430281641795919,-2.08799591171443,0.0367982034716963,0.075299561172806
"ZBTB7C",1168.62035382444,-0.565111250294138,0.270659328560066,-2.08790605260341,0.0368063100997648,0.075299561172806
"ASL",383.058820057579,0.280338885894637,0.134290673678329,2.08755290457581,0.0368381840410266,0.0753416851758311
"TMEM134",264.445903916786,0.272375954892306,0.130490631869347,2.08732190955301,0.0368590455827414,0.0753755918209001
"SNAPIN",462.959001792812,-0.208130867357736,0.0997272666074195,-2.08700062117466,0.0368880783960209,0.0754261986396622
"HTR4",12.6082644903778,-0.883143715577386,0.423187819256875,-2.08688359019454,0.0368986585889355,0.0754353189966179
"SNORA2A",26.3809979047975,-0.696452404359325,0.333732778027903,-2.08685646185193,0.0369011114973512,0.0754353189966179
"FOXA3",7.65392678939533,0.927003729214239,0.444253976144676,2.08665263338544,0.0369195458362851,0.0754642377668736
"BSND",1.71416422495649,-1.50151176132773,0.719660356482783,-2.08641722140444,0.0369408463617765,0.0754987800992076
"KRTAP4-11",1.72388061305824,1.69040960346206,0.810233635397616,2.08632365975834,0.036949314903942,0.0754987800992076
"PLGLB2",148.317194574107,0.386237398765496,0.185125709620666,2.08635202294117,0.0369467474935066,0.0754987800992076
"BHMT2",29.9246610728006,0.649549645436576,0.311398447043588,2.08591164022618,0.0369866276879471,0.0755574765734394
"CD300LD",0.741909076083348,-1.95948172300798,0.93937897513236,-2.08593312697028,0.0369846810402885,0.0755574765734394
"CYP3A4",8.14540718798951,0.744990160882261,0.357245699879264,2.08537194746932,0.0370355511878052,0.0756486380401791
"EXOSC3",586.087794507627,-0.209845372391169,0.100635230400529,-2.08520784973595,0.0370504376743191,0.0756702625775028
"RHO",4.70081828350159,-1.27240653089768,0.610269036378407,-2.08499277375873,0.0370699564790661,0.0757013418513675
"CLNK",30.7361549968419,0.67961589160054,0.326067342698403,2.08428076843364,0.0371346356278871,0.0758186221082923
"NFAT5",3949.36460148911,-0.287415081358355,0.13789752336888,-2.08426572382675,0.0371360033282277,0.0758186221082923
"GPD1",23.4215767942255,0.621596971010456,0.298248526097444,2.08415772960892,0.0371458223065365,0.0758298720302443
